hs5	37680000	37710000	2
hs1	32010000	32040000	3
hs1	32040000	32070000	2
hs1	32070000	32100000	4
hs1	32130000	32160000	5
hs1	32160000	32190000	1
hs1	32190000	32220000	2
hs1	32220000	32250000	3
hs1	32280000	32310000	4
hs1	32450000	32480000	3
hs2	33560000	33590000	1
hs2	33970000	34000000	1
hs4	37680000	37710000	2
hs1	32100000	32130000	1
hs1	32310000	32340000	2
hs1	32370000	32390000	1
hs1	32770000	32800000	1
hs1	32800000	32830000	1
hs2	33710000	33740000	1
